pcon,share_conservative_poll,share_conservative_poll_unweighted,share_labor_poll_unweighted,share_labor_poll,N,share_joint_poll,share_joint_poll_unweighted,sd_poll,share_conservative,share_labor,country_name,region_name,share_joint,year
st austell and newquay,0.5833173631493654,0.66,0.34,0.4166826368506346,50,0.6888753622338225,0.6756756756756757,0.06972205060062946,0.6308668076109937,0.3691331923890063,England,South West,42570,2017
st helens north,0.22187947430547025,0.2571428571428571,0.7428571428571429,0.7781205256945297,35,0.8183712033136584,0.7954545454545455,0.07023409289906321,0.29825945898548817,0.7017405410145118,England,North West,45618,2017
st helens south and whiston,0.2699202537175725,0.30000000000000004,0.7000000000000001,0.7300797462824276,30,0.8009534051319861,0.8108108108108107,0.0810479920274841,0.24329853421912898,0.756701465780871,England,North West,47415,2017
st ives,0.5585976274500402,0.6216216216216217,0.37837837837837845,0.4414023725499598,37,0.512893198654966,0.536231884057971,0.08163304809994049,0.7519205928343191,0.2480794071656809,England,South West,29418,2017
stafford,0.6407617611597521,0.6571428571428571,0.34285714285714286,0.35923823884024786,35,0.6345661048166962,0.7142857142857143,0.08109714220703904,0.5786762759828172,0.42132372401718277,England,West Midlands,49119,2017
staffordshire moorlands,0.747303825791299,0.7200000000000001,0.28,0.252696174208701,25,0.7929780776848141,0.8333333333333333,0.08691163736784317,0.6317646486276036,0.3682353513723963,England,West Midlands,41096,2017
stalybridge and hyde,0.6105263508647243,0.6285714285714286,0.3714285714285714,0.38947364913527566,35,0.5927513766346415,0.6862745098039216,0.08242467136977304,0.40012354830738817,0.5998764516926118,England,North West,40470,2017
stevenage,0.6366300697195684,0.6097560975609756,0.3902439024390244,0.3633699302804316,41,0.5641048999428916,0.6833333333333333,0.07511490775495086,0.536637091538628,0.463362908461372,England,East,46210,2017
stockport,0.44349428157406634,0.42857142857142855,0.5714285714285714,0.5565057184259335,28,0.5452432378743945,0.7368421052631579,0.09388577858706236,0.3099482763147531,0.6900517236852469,England,North West,38087,2017
stockton north,0.3352171353693666,0.4,0.6000000000000001,0.6647828646306334,25,0.729219987238073,0.8333333333333333,0.09441326337419385,0.39077031058080364,0.6092296894191963,England,North East,39893,2017
stockton south,0.46063098341579967,0.5,0.5,0.5393690165842003,42,0.8141340347928528,0.7924528301886793,0.07691214538636382,0.4913477278041936,0.5086522721958063,England,North East,51316,2017
stoke-on-trent central,0.3539511147733597,0.36363636363636365,0.6363636363636364,0.6460488852266403,22,0.581019856953364,0.6875,0.10195135273168626,0.4356272093561069,0.5643727906438931,England,West Midlands,30269,2017
stoke-on-trent north,0.33182876875056694,0.3928571428571429,0.6071428571428571,0.6681712312494331,28,0.7643726499476187,0.7777777777777778,0.08898604163817124,0.47064825183526193,0.5293517481647381,England,West Midlands,40185,2017
stoke-on-trent south,0.6416668573105483,0.638888888888889,0.3611111111111111,0.35833314268945166,36,0.5725917244888854,0.75,0.07991844828388651,0.5082382762991128,0.4917617237008872,England,West Midlands,40239,2017
stone,0.4942934238476699,0.5666666666666667,0.43333333333333335,0.5057065761523302,30,0.7571946935439229,0.7894736842105263,0.09128114719345896,0.6912732600091838,0.30872673999081623,England,West Midlands,45733,2017
stourbridge,0.5777183009593756,0.6428571428571428,0.35714285714285715,0.42228169904062446,28,0.7799584011318577,0.7777777777777778,0.0933426609128178,0.5874582933406463,0.4125417066593537,England,West Midlands,43758,2017
stratford-on-avon,0.549788294041938,0.5925925925925926,0.40740740740740744,0.4502117059580621,27,0.6659082305517603,0.6923076923076923,0.09574679682803697,0.7420627921333451,0.2579372078666549,England,West Midlands,45356,2017
streatham,0.24121885832003556,0.2954545454545454,0.7045454545454545,0.7587811416799644,44,0.6502052531093896,0.6666666666666667,0.06449670899123708,0.2378786972217236,0.7621213027782764,England,London,50139,2017
stretford and urmston,0.2779019764622607,0.2777777777777778,0.7222222222222222,0.7220980235377392,36,0.6910796997707982,0.7826086956521738,0.07466080109785221,0.2918471256839837,0.7081528743160163,England,North West,47333,2017
stroud,0.6430107304728361,0.5454545454545454,0.45454545454545453,0.3569892695271639,33,0.6578265890266478,0.7173913043478262,0.08340262530742351,0.49420751757980474,0.5057924824201953,England,South West,59301,2017
suffolk coastal,0.711880270465332,0.7058823529411765,0.29411764705882354,0.28811972953466813,34,0.628835451500366,0.6538461538461539,0.07766950173416502,0.6557163418524138,0.34428365814758627,England,East,51414,2017
sunderland central,0.44720796036157184,0.4523809523809524,0.5476190476190476,0.5527920396384282,42,0.7224149820107277,0.7777777777777778,0.07672042637158923,0.37539573725539077,0.6246042627446092,England,North East,40115,2017
surrey heath,0.8393085465467869,0.8421052631578947,0.15789473684210525,0.16069145345321306,38,0.662704887567102,0.6909090909090909,0.05957518695783262,0.7530075264236301,0.24699247357636986,England,South East,49293,2017
sutton and cheam,0.7597485613622984,0.7352941176470589,0.26470588235294124,0.2402514386377015,34,0.5170393342207478,0.5483870967741935,0.07327038661701167,0.7135911899006178,0.28640881009938224,England,London,37230,2017
sutton coldfield,0.7029651006770349,0.7058823529411764,0.29411764705882354,0.29703489932296506,34,0.6775038386028014,0.7083333333333334,0.0783666285344577,0.6561730029118898,0.3438269970881101,England,West Midlands,49109,2017
tamworth,0.5837027197315273,0.5625,0.4375,0.41629728026847274,32,0.7629249161386942,0.7619047619047619,0.08714102340271941,0.6367361403353341,0.3632638596646659,England,West Midlands,45149,2017
tatton,0.561842521810074,0.5238095238095238,0.4761904761904762,0.438157478189926,21,0.6531381472159397,0.6363636363636364,0.10827115486595736,0.6729837860602232,0.3270162139397768,England,North West,42741,2017
taunton deane,0.8345242553616541,0.7741935483870968,0.22580645161290322,0.16547574463834594,31,0.38775294032457747,0.49206349206349204,0.0667430128213822,0.774789642508484,0.22521035749151597,England,South West,43022,2017
telford,0.3688185063038129,0.3703703703703704,0.6296296296296297,0.631181493696187,27,0.6430132743065975,0.6428571428571428,0.09285420984326016,0.5084045384507634,0.4915954615492366,England,West Midlands,42834,2017
tewkesbury,0.677456166687685,0.6923076923076923,0.3076923076923077,0.32254383331231495,39,0.690035059934991,0.6610169491525424,0.07485187233745992,0.7335789081577749,0.26642109184222507,England,South West,48322,2017
the cotswolds,0.8777044360960412,0.7894736842105263,0.21052631578947367,0.12229556390395883,19,0.5236656054089096,0.5588235294117647,0.0751627563685253,0.7718269620280153,0.22817303797198474,England,South West,46903,2017
the wrekin,0.6395147524243039,0.6756756756756758,0.32432432432432434,0.3604852475756961,37,0.7461480437442568,0.7551020408163265,0.07893473764394557,0.6054744364550708,0.3945255635449292,England,West Midlands,45338,2017
thirsk and malton,0.5877617322594807,0.638888888888889,0.36111111111111116,0.41223826774051925,36,0.6338484374196929,0.6428571428571428,0.08203960397793238,0.697339177035083,0.30266082296491703,England,Yorkshire and The Humber,48143,2017
thornbury and yate,0.6034755855561561,0.6,0.39999999999999997,0.3965244144438439,30,0.5494354154416238,0.6666666666666667,0.0893108435360848,0.8208675263774912,0.17913247362250878,England,South West,34120,2017
thurrock,0.6513188569917866,0.5357142857142857,0.46428571428571425,0.3486811430082135,28,0.5653729165418906,0.6222222222222222,0.09006002036711391,0.5043765064061906,0.49562349359380947,England,East,39415,2017
tiverton and honiton,0.8317054628996622,0.76,0.24,0.1682945371003378,50,0.7308198710632059,0.7352941176470589,0.052909637285190464,0.6935922254160067,0.30640777458399326,England,South West,51141,2017
tonbridge and malling,0.7292083955383682,0.6521739130434783,0.34782608695652173,0.27079160446163164,23,0.5771717398809839,0.6571428571428571,0.09265727203792408,0.7402305428384565,0.2597694571615435,England,South East,48928,2017
tooting,0.2959531758247392,0.3823529411764706,0.6176470588235294,0.7040468241752608,34,0.8734511385168207,0.7727272727272727,0.07828396529227466,0.3566845911366586,0.6433154088633414,England,London,53930,2017
torbay,0.7799845584090781,0.7142857142857143,0.2857142857142857,0.22001544159092187,35,0.5513071060867004,0.5833333333333334,0.07002216935727744,0.7445886258264519,0.25541137417354803,England,South West,36451,2017
torridge and west devon,0.781322970079024,0.78,0.22000000000000003,0.21867702992097604,50,0.5376626973014599,0.5813953488372092,0.05845637458924674,0.7222484851089432,0.27775151489105676,England,South West,46538,2017
totnes,0.7057700356500768,0.6410256410256411,0.358974358974359,0.29422996434992327,39,0.7316992924992184,0.6964285714285714,0.0729697324727364,0.6665183977067735,0.3334816022932266,England,South West,40467,2017
tottenham,0.3141759461502559,0.2916666666666667,0.7083333333333334,0.6858240538497441,24,0.6902015165778436,0.7058823529411764,0.09475174163105732,0.12338284619070436,0.8766171538092956,England,London,45914,2017
truro and falmouth,0.35824520842389945,0.41666666666666663,0.5833333333333333,0.6417547915761005,36,0.6193481066695482,0.679245283018868,0.07991411693277288,0.5408145692513023,0.4591854307486976,England,South West,46454,2017
tunbridge wells,0.5477748468953367,0.611111111111111,0.3888888888888889,0.45222515310466316,36,0.6646393869967508,0.7058823529411765,0.0829520550954531,0.681945764360068,0.3180542356399319,England,South East,45247,2017
twickenham,0.6447270479503944,0.8333333333333334,0.16666666666666666,0.3552729520496057,30,0.42032656656258355,0.47619047619047616,0.08737926557858072,0.8047955046135181,0.1952044953864819,England,London,31321,2017
tynemouth,0.3792080724218785,0.40298507462686567,0.5970149253731343,0.6207919275781216,67,0.79127834806116,0.8375,0.059275389450486896,0.3902002861230329,0.6097997138769671,England,North East,53124,2017
uxbridge and south ruislip,0.5879380041433947,0.5161290322580645,0.48387096774193555,0.4120619958566053,31,0.7130596733562466,0.7209302325581395,0.08840283666213511,0.559366007830558,0.44063399216944193,England,London,42398,2017
vauxhall,0.18176704653547318,0.2692307692307693,0.7307692307692308,0.8182329534645268,26,0.5750100644746968,0.553191489361702,0.07563266167908705,0.24554990084342818,0.7544500991565718,England,London,41853,2017
wakefield,0.3244805620651869,0.45238095238095233,0.5476190476190476,0.6755194379348131,42,0.7492415556655763,0.8571428571428572,0.07224181069209543,0.4751586830448879,0.5248413169551122,England,Yorkshire and The Humber,43798,2017
wallasey,0.3568296756597494,0.35714285714285715,0.6428571428571428,0.6431703243402507,42,0.7638247114331568,0.7777777777777778,0.07392117072683825,0.24532587803599512,0.7546741219640049,England,North West,45784,2017
walsall north,0.589423805437336,0.6129032258064516,0.3870967741935483,0.4105761945626641,31,0.7313409163426017,0.7380952380952381,0.08835474374710339,0.5369072281976331,0.46309277180236685,England,West Midlands,35237,2017
walsall south,0.38888856033538255,0.3870967741935484,0.6129032258064515,0.6111114396646175,31,0.7676030277295354,0.7948717948717949,0.08755721594323818,0.39333013435700576,0.6066698656429942,England,West Midlands,41680,2017
walthamstow,0.25458560219965115,0.16129032258064516,0.8387096774193548,0.7454143978003488,31,0.6905058527691992,0.6888888888888889,0.07824110242154347,0.148697579494832,0.851302420505168,England,London,45569,2017
wansbeck,0.3108487502131926,0.4,0.6,0.6891512497868075,25,0.5872330501804902,0.625,0.09256820290015115,0.3635626683402631,0.6364373316597369,England,North East,38241,2017
wantage,0.7582148895486439,0.8,0.2,0.24178511045135617,45,0.5379401969137638,0.5696202531645569,0.0638270355144592,0.6686134502697039,0.3313865497302961,England,South East,51538,2017
warley,0.3021463221424623,0.30769230769230765,0.6923076923076923,0.6978536778575376,26,0.7420385324230565,0.7222222222222222,0.09005424052678254,0.28037308461025984,0.7196269153897402,England,West Midlands,37525,2017
warrington north,0.4287344826010907,0.5476190476190476,0.4523809523809524,0.5712655173989093,42,0.8498435271087265,0.7777777777777778,0.07636398210292501,0.3938400177265677,0.6061599822734323,England,North West,45130,2017
warrington south,0.46683364352832724,0.4878048780487805,0.5121951219512195,0.5331663564716728,41,0.7065859794342418,0.7454545454545455,0.07791489929190787,0.4778112432319504,0.5221887567680495,England,North West,57439,2017
warwick and leamington,0.6043803913188115,0.625,0.375,0.3956196086811884,48,0.6448619362062633,0.64,0.07057866974579556,0.48775584795321636,0.5122441520467836,England,West Midlands,49248,2017
washington and sunderland west,0.4679792555823231,0.46874999999999994,0.53125,0.5320207444176768,32,0.6463679358571897,0.7272727272727273,0.08820690731295824,0.3219494743794375,0.6780505256205624,England,North East,36338,2017
watford,0.5741830349917508,0.6122448979591837,0.3877551020408163,0.4258169650082492,49,0.6736316296409397,0.6901408450704225,0.07063803642650392,0.5203620790344559,0.4796379209655441,England,East,51370,2017
waveney,0.4504406406902309,0.4423076923076923,0.5576923076923077,0.5495593593097691,52,0.6590201574622672,0.7123287671232876,0.06899607986422758,0.5958478084500011,0.404152191549999,England,East,48071,2017
wealden,0.6834116309120758,0.7083333333333334,0.2916666666666667,0.3165883690879241,48,0.6776000234433989,0.7058823529411764,0.06713794469321051,0.734283901162099,0.2657160988379011,England,South East,50426,2017
weaver vale,0.7449361878103327,0.6818181818181818,0.3181818181818182,0.2550638121896674,44,0.6852386033180797,0.7096774193548387,0.06571395726606982,0.45925649323707574,0.5407435067629243,England,North West,48204,2017
wellingborough,0.6114168460570993,0.6153846153846154,0.38461538461538464,0.3885831539429007,52,0.6739692423262975,0.7536231884057971,0.06759413470439812,0.6279313318822128,0.37206866811778716,England,East Midlands,48698,2017
wells,0.7254620138592527,0.6923076923076923,0.30769230769230765,0.2745379861407473,26,0.6163386622237859,0.5652173913043479,0.08752293772020131,0.810484621314831,0.18951537868516893,England,South West,37617,2017
welwyn hatfield,0.6282216683144045,0.6153846153846154,0.38461538461538464,0.37177833168559543,39,0.5414932368519978,0.6964285714285714,0.07738667542079752,0.5811939443354855,0.4188060556645144,England,East,45379,2017
wentworth and dearne,0.3253772868203359,0.4074074074074074,0.5925925925925926,0.674622713179664,27,0.7223917617334383,0.7941176470588236,0.09016587759806156,0.3249864037265612,0.6750135962734388,England,Yorkshire and The Humber,42291,2017
west bromwich east,0.63216318089188706,0.5454545454545454,0.45454545454545453,0.36783681910811283,22,0.5447062228526487,0.7096774193548387,0.10280893435188367,0.39747441180380166,0.6025255881961983,England,West Midlands,37615,2017
west bromwich west,0.5743135996044485,0.6875,0.3125,0.4256864003955514,16,0.5366782309874099,0.64,0.12361166230220495,0.43266501600338186,0.5673349839966182,England,West Midlands,33118,2017
west dorset,0.757471654605665,0.7857142857142857,0.21428571428571427,0.24252834539433502,42,0.6650351452633527,0.6176470588235294,0.0661362855298168,0.7522341223821543,0.2477658776178457,England,South West,43977,2017
west ham,0.20116544839444925,0.3235294117647059,0.6764705882352942,0.7988345516055507,34,0.5952733045521906,0.5964912280701754,0.06874888464693325,0.17432834762883676,0.8256716523711632,England,London,56428,2017
west lancashire,0.5293431326470741,0.5208333333333334,0.4791666666666667,0.47065686735292583,48,0.7271164313654835,0.8888888888888888,0.07204439900830485,0.3884019781940387,0.6115980218059613,England,North West,52371,2017
west suffolk,0.804953829897181,0.7352941176470589,0.2647058823529412,0.19504617010281897,34,0.6358245073859802,0.6799999999999999,0.06795395535192782,0.6845247107169893,0.3154752892830107,England,East,46235,2017
west worcestershire,0.6863828988694873,0.7435897435897435,0.2564102564102564,0.31361710113051267,39,0.5954540458676588,0.6190476190476191,0.07429349542032193,0.7218062315404135,0.2781937684595865,England,West Midlands,48078,2017
westminster north,0.370073843099492,0.38095238095238093,0.6190476190476191,0.629926156900508,21,0.6654577772575478,0.65625,0.1053608750354759,0.3573694122311428,0.6426305877688572,England,London,40356,2017
westmorland and lonsdale,0.5860893675196225,0.6428571428571429,0.3571428571428571,0.41391063248037757,28,0.6721549035310632,0.717948717948718,0.09307996193750975,0.8272786364292937,0.17272136357070633,England,North West,27692,2017
weston-super-mare,0.653445066310965,0.6346153846153847,0.3653846153846154,0.346554933689035,52,0.5871541449422957,0.6582278481012658,0.06599163869309849,0.6192069392812887,0.3807930607187113,England,South West,48420,2017
wigan,0.26970104758706936,0.3055555555555556,0.6944444444444444,0.7302989524129305,36,0.567387131903516,0.72,0.07396740883612689,0.3141710919926721,0.6858289080073279,England,North West,43123,2017
wimbledon,0.4023966330722673,0.46428571428571436,0.5357142857142857,0.5976033669277326,28,0.5952873839472292,0.6829268292682926,0.09267330921891512,0.566501064584812,0.4334989354151881,England,London,42270,2017
winchester,0.7337233383779497,0.7380952380952381,0.2619047619047619,0.2662766616220503,42,0.6085993122892003,0.6461538461538462,0.0682037216372961,0.8319062010297739,0.1680937989702261,England,South East,35736,2017
windsor,0.6433647554123697,0.6538461538461539,0.3461538461538462,0.35663524458763024,26,0.4601555389972929,0.5777777777777777,0.0939407642542632,0.7378644903511009,0.2621355096488991,England,South East,47052,2017
wirral south,0.4374332456268901,0.4210526315789474,0.5789473684210527,0.56256675437311,38,0.7712012327189448,0.8636363636363636,0.08047317324281933,0.40415486307837584,0.5958451369216242,England,North West,43419,2017
wirral west,0.5998320926456031,0.5925925925925927,0.40740740740740744,0.4001679073543969,27,0.888188067969709,0.8999999999999999,0.09428749441409968,0.43668421176859346,0.5633157882314065,England,North West,42367,2017
witham,0.8170815765794348,0.7777777777777778,0.2222222222222222,0.18291842342056525,45,0.6702487827383379,0.7142857142857143,0.05763087016018412,0.7085962321564416,0.2914037678435584,England,East,44694,2017
witney,0.8874060432818673,0.8333333333333334,0.16666666666666669,0.11259395671813266,30,0.5654406489301983,0.5660377358490566,0.057710934154250736,0.7287077115231388,0.2712922884768611,England,South East,46437,2017
woking,0.8462815760998662,0.7407407407407408,0.2592592592592593,0.1537184239001337,27,0.5178892289582075,0.5869565217391304,0.06941263361734679,0.6940949816628754,0.3059050183371246,England,South East,43082,2017
wokingham,0.7002442849084293,0.627906976744186,0.3720930232558139,0.2997557150915707,43,0.674909225871927,0.6935483870967742,0.06986735378333948,0.692547220059819,0.3074527799401811,England,South East,48814,2017
wolverhampton north east,0.3397262796115714,0.42857142857142855,0.5714285714285715,0.6602737203884286,21,0.5173424385774149,0.6363636363636364,0.103351534776277,0.4324984548370957,0.5675015451629043,England,West Midlands,33977,2017
wolverhampton south east,0.644406828371019,0.7333333333333333,0.26666666666666666,0.355593171628981,15,0.5821203861492461,0.625,0.12359791473964359,0.37390402843601894,0.626095971563981,England,West Midlands,33760,2017
wolverhampton south west,0.6118598535100893,0.6,0.4,0.38814014648991063,40,0.7913741361052542,0.8695652173913043,0.0770531266680174,0.4724206699820766,0.5275793300179235,England,West Midlands,39613,2017
worcester,0.5765302138096663,0.5510204081632654,0.44897959183673475,0.42346978619033365,49,0.7447761827220385,0.7903225806451613,0.07058691651537057,0.5267069898198237,0.47329301018017633,England,West Midlands,46954,2017
workington,0.5546610886724069,0.5,0.5,0.4453389113275931,26,0.7088384305204565,0.8125,0.09747034369195966,0.44930119610426517,0.5506988038957349,England,North West,38709,2017
worsley and eccles south,0.4380785270775985,0.41025641025641024,0.5897435897435898,0.5619214729224015,39,0.8758268845612491,0.8478260869565217,0.07944773014638834,0.4041589458513486,0.5958410541486514,England,North West,43713,2017
worthing west,0.7507860175006572,0.6842105263157894,0.3157894736842105,0.2492139824993428,38,0.5792338196609932,0.6229508196721312,0.07017016411743221,0.6252278753728869,0.374772124627113,England,South East,48272,2017
wycombe,0.7473298781625504,0.7105263157894737,0.28947368421052627,0.2526701218374497,38,0.6794391864940335,0.6785714285714286,0.07049224133643474,0.5700472803169059,0.42995271968309406,England,South East,46954,2017
wyre and preston north,0.60958320215483075,0.631578947368421,0.368421052631579,0.3904167978451693,38,0.8302409251277927,0.8260869565217391,0.07913870598105008,0.62464883351655065,0.37535116648344935,England,North West,49122,2017
wyre forest,0.6342092319017048,0.6666666666666666,0.3333333333333333,0.3657907680982953,24,0.5801377244052708,0.631578947368421,0.09831664026508823,0.6437349085891687,0.35626509141083135,England,West Midlands,46384,2017
wythenshawe and sale east,0.4283944861368469,0.39999999999999997,0.6,0.5716055138631532,40,0.6927184037600775,0.7272727272727273,0.0782420363973858,0.32254310549565385,0.6774568945043462,England,North West,42106,2017
yeovil,0.7698581823276401,0.7575757575757576,0.24242424242424243,0.2301418176723599,33,0.43813503905320683,0.4782608695652174,0.07327336971932513,0.8135571920476538,0.18644280795234625,England,South West,39787,2017
york central,0.2667248495124533,0.22891566265060243,0.7710843373493976,0.7332751504875467,83,0.8092197379240951,0.8137254901960784,0.04854295131602558,0.31649971351233874,0.6835002864876613,England,Yorkshire and The Humber,50613,2017
york outer,0.5233049446956073,0.5,0.5,0.47669505530439277,52,0.6297854910654643,0.6933333333333334,0.06926216632265003,0.582194633401424,0.41780536659857603,England,Yorkshire and The Humber,50423,2017
ynys mon,0.3901674389736864,0.5757575757575758,0.42424242424242425,0.6098325610263136,33,0.6751963123534495,0.6346153846153846,0.08491293375773497,0.3989703000730011,0.6010296999269988,Wales,Wales,26027,2017
delyn,0.46689657901111414,0.5,0.5,0.5331034209888859,50,0.7067775614760325,0.746268656716418,0.07055553323713634,0.4425567658375332,0.5574432341624668,Wales,Wales,36906,2017
alyn and deeside,0.5008016271336336,0.5128205128205129,0.48717948717948717,0.4991983728663663,39,0.707724279893332,0.78,0.08006397400315521,0.4367677255707211,0.5632322744292789,Wales,Wales,41395,2017
wrexham,0.5818026134467348,0.588235294117647,0.4117647058823529,0.41819738655326516,34,0.7863743422364293,0.8095238095238095,0.08459389708784172,0.471792818870481,0.528207181129519,Wales,Wales,32474,2017
llanelli,0.7571689446073191,0.7096774193548387,0.2903225806451613,0.2428310553926809,31,0.4738161739130674,0.5438596491228069,0.07701364226227624,0.3067626639238879,0.6932373360761122,Wales,Wales,31112,2017
gower,0.46137617792951363,0.40909090909090906,0.5909090909090908,0.5386238220704864,44,0.8205415236820967,0.7857142857142858,0.0751526023817036,0.4612540002370511,0.5387459997629489,Wales,Wales,42185,2017
swansea west,0.40610819703515566,0.32,0.6799999999999999,0.5938918029648445,75,0.7529153464860157,0.8064516129032258,0.05670794527941811,0.34395429648389186,0.6560457035161081,Wales,Wales,33958,2017
swansea east,0.45202060204644295,0.4444444444444444,0.5555555555555556,0.547979397953557,45,0.7073776735469413,0.75,0.07419164034549897,0.2906251987534186,0.7093748012465815,Wales,Wales,31446,2017
aberavon,0.32531298011430565,0.4,0.6,0.6746870198856944,25,0.5186686432155495,0.6097560975609756,0.09369833404782713,0.2065959458040122,0.7934040541959878,Wales,Wales,28563,2017
cardiff central,0.27369916181855847,0.2903225806451613,0.7096774193548387,0.7263008381814415,31,0.6692922564043429,0.6739130434782609,0.08007817362777793,0.24094606809279903,0.7590539319072009,Wales,Wales,33190,2017
cardiff north,0.4560365878085044,0.4418604651162791,0.558139534883721,0.5439634121914956,86,0.8004303801814925,0.8269230769230769,0.053707565010908266,0.45650996082353923,0.5434900391764608,Wales,Wales,47988,2017
rhondda,0.4956855256743527,0.30000000000000004,0.7000000000000001,0.5043144743256472,20,0.6131802462217952,0.5714285714285714,0.11179923642657255,0.13643620287363378,0.8635637971263662,Wales,Wales,24429,2017
torfaen,0.38468527367314953,0.5283018867924528,0.4716981132075472,0.6153147263268505,53,0.7258123441891609,0.7571428571428571,0.06682877499832442,0.3495356765017045,0.6504643234982955,Wales,Wales,34028,2017
monmouth,0.7613290802683886,0.7333333333333333,0.26666666666666666,0.23867091973161145,45,0.629393462969029,0.6818181818181819,0.06354475444844244,0.5919625246548323,0.40803747534516766,Wales,Wales,44616,2017
newport east,0.5634139016532401,0.5833333333333334,0.4166666666666667,0.4365860983467598,48,0.5983107227990521,0.7384615384615385,0.07158600262928401,0.3809254575212022,0.6190745424787978,Wales,Wales,33605,2017
newport west,0.3231524546533501,0.3829787234042553,0.6170212765957447,0.6768475453466499,47,0.7328011179904237,0.7230769230769232,0.06821819587939623,0.4288981602493214,0.5711018397506786,Wales,Wales,39788,2017
arfon,0.536669788796007,0.5217391304347826,0.4782608695652174,0.4633302112039931,23,0.5904996073051809,0.5111111111111111,0.10397644519828522,0.2876379278099869,0.7123620721900131,Wales,Wales,16041,2017
aberconwy,0.5004900014478384,0.4888888888888888,0.5111111111111111,0.4995099985521615,45,0.6683146800043065,0.6818181818181819,0.07453556345777812,0.5113235136773779,0.48867648632262206,Wales,Wales,28039,2017
clwyd west,0.4952253978950943,0.5094339622641509,0.4905660377358491,0.5047746021049058,53,0.7584693117044434,0.7794117647058822,0.06867715051818166,0.5482115303689157,0.4517884696310843,Wales,Wales,35645,2017
vale of clwyd,0.5212106627196309,0.46808510638297873,0.5319148936170213,0.47878933728036915,47,0.7259726374730885,0.8392857142857143,0.07286684267501513,0.4673814681767077,0.5326185318232923,Wales,Wales,36467,2017
dwyfor meirionnydd,0.5883774856577408,0.5714285714285714,0.42857142857142855,0.4116225143422592,21,0.5481036709936845,0.6176470588235294,0.10739101231100164,0.5848444738583719,0.41515552614162804,Wales,Wales,15110,2017
clwyd south,0.5253934686681557,0.5833333333333334,0.4166666666666667,0.4746065313318443,24,0.49447577204059245,0.5581395348837209,0.10193036261524323,0.4352710413694722,0.5647289586305279,Wales,Wales,33648,2017
montgomeryshire,0.8801944683989128,0.8387096774193549,0.16129032258064516,0.11980553160108728,31,0.5232139845364504,0.5,0.05832394688812348,0.7653385273320066,0.2346614726679934,Wales,Wales,23617,2017
ceredigion,0.332932133765063,0.46875,0.53125,0.667067866234937,32,0.3701212565073484,0.32,0.0833082243973594,0.4768337248760115,0.5231662751239885,Wales,Wales,15324,2017
preseli pembrokeshire,0.34930008996029366,0.3508771929824561,0.6491228070175439,0.6506999100397064,57,0.6231966828288986,0.7402597402597402,0.06314693768380644,0.5043262606778727,0.4956737393221273,Wales,Wales,36290,2017
carmarthen west and south pembrokeshire,0.5253297981275293,0.5576923076923077,0.44230769230769235,0.4746702018724706,52,0.7314139421955561,0.7647058823529411,0.06924849364188068,0.5426822573561704,0.45731774264382963,Wales,Wales,36432,2017
carmarthen east and dinefwr,0.7715536430222754,0.7777777777777778,0.2222222222222222,0.22844635697772464,36,0.5127735347821071,0.5,0.06997194258362312,0.4686698264991086,0.5313301735008914,Wales,Wales,22997,2017
brecon and radnorshire,0.7797700072068374,0.7741935483870968,0.2258064516129032,0.22022999279316263,31,0.3885066439404368,0.4558823529411765,0.07442873687726209,0.7324555004377006,0.26754449956229936,Wales,Wales,27416,2017
neath,0.43332048998858697,0.4166666666666667,0.5833333333333334,0.566679510011413,36,0.5154077300992675,0.5538461538461539,0.0825889828112412,0.29491800616983277,0.7050819938301672,Wales,Wales,30795,2017
cynon valley,0.0811710240868477,0.08333333333333333,0.9166666666666667,0.9188289759131523,24,0.4690631753089659,0.5217391304347826,0.05574581035660142,0.24114196323816972,0.7588580367618303,Wales,Wales,25570,2017
merthyr tydfil and rhymney,0.19745239169674744,0.16666666666666666,0.8333333333333334,0.8025476083032526,24,0.682717513076793,0.631578947368421,0.0812570368004062,0.2132373595505618,0.7867626404494382,Wales,Wales,28480,2017
blaenau gwent,0.24685693876845655,0.37037037037037035,0.6296296296296297,0.7531430612315435,27,0.5826607702881684,0.6136363636363636,0.08298116487544652,0.20292745014849384,0.7970725498515061,Wales,Wales,23570,2017
bridgend,0.6182193877309562,0.5625,0.43750000000000006,0.3817806122690438,48,0.6296090951414759,0.7058823529411764,0.07012253803826167,0.43993763737668046,0.5600623626233195,Wales,Wales,39126,2017
ogmore,0.4029386477605638,0.45714285714285713,0.5428571428571428,0.5970613522394361,35,0.6694811102121039,0.6862745098039216,0.08290771011904952,0.28711746830780566,0.7128825316921944,Wales,Wales,32579,2017
pontypridd,0.486579047213682,0.5,0.5,0.513420952786318,36,0.4299581470693322,0.6792452830188679,0.08330330759511484,0.3252640576347762,0.6747359423652237,Wales,Wales,32758,2017
caerphilly,0.29939820236173814,0.4230769230769231,0.5769230769230769,0.7006017976382619,52,0.7061723363732695,0.7428571428571429,0.06351240320784987,0.3164660831509847,0.6835339168490153,Wales,Wales,32904,2017
islwyn,0.34212999369804586,0.4848484848484849,0.5151515151515151,0.6578700063019541,33,0.6128198830747273,0.6346153846153846,0.0825864214222897,0.31631470512490345,0.6836852948750965,Wales,Wales,31064,2017
